Sample number;Sampling year;Rock description;Link to report;Collector;Batch;Longitude;Latitude;Laboratory;Treatment year;Sample preparation abbr;Analytical method abbr;SiO2 wt%;TiO2 wt%;Al2O3 wt%;Fe2O3 wt%;Fe2O3 wt%.1;FeO wt%;MnO wt%;MgO wt%;CaO wt%;Na2O wt%;K2O wt%;P2O5 wt%;C wt%;Li ppm;Be ppm;B ppm;S ppm;Cl wt%;Sc ppm;V ppm;Cr ppm;Co ppm;Ni ppm;Cu ppm;Zn ppm;Ga ppm;Ge ppm;As ppm;Se ppm;Br ppm;Rb ppm;Sr ppm;Y ppm;Zr ppm;Nb ppm;Mo ppm;Ru ppb;Rh ppb;Pd ppb;Ag ppm;Cd ppm;In ppm;Sn ppm;Sb ppm;Te ppm;I ppm;Cs ppm;Ba ppm;La ppm;Ce ppm;Pr ppm;Nd ppm;Sm ppm;Eu ppm;Gd ppm;Tb ppm;Dy ppm;Ho ppm;Er ppm;Tm ppm;Yb ppm;Lu ppm;Hf ppm;Ta ppm;W ppm;Re ppb;Os ppb;Ir ppb;Pt ppb;Au ppb;Hg ppm;Tl ppm;Pb ppm;Bi ppm;Th ppm;U ppm
499024;2005.0;high-grade metamorphic fine-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;262;-50.837131;64.26249;Activation Laboratories Ltd.;2005.0;4AC;ICP;1.867113779831977;-0.4814860601221126;0.858236335429513;0.6720978579357175;0.7331972651065695;;-1.2218487496163564;0.3384564936046048;0.6058435390580892;0.4005379893919461;-0.5376020021010438;-1.3979400086720375;;;;;3.230448921378274;;1.0791812460476249;1.8750612633917;2.6133131614554594;0.9294189257142927;1.462397997898956;1.5797835966168101;1.6812412373755872;1.1139433523068367;0.0;0.6901960800285137;;;0.8450980400142568;2.3273589343863303;1.084576277934331;2.0211892990699383;0.6334684555795865;1.3117538610557542;;;;0.0;-0.09691001300805639;;0.0;-0.045757490560675115;;;-1.0;2.1335389083702174;0.3802112417116061;0.6483600109809317;-0.1549019599857432;0.6127838567197355;0.07918124604762482;-0.5228787452803376;0.2304489213782739;-0.5228787452803376;0.3424226808222063;-0.3010299956639812;0.11394335230683679;-0.6989700043360187;0.1139433523068367;-0.6989700043360187;0.36172783601759284;-0.09691001300805639;;;;;;;;-1.0;1.0606978403536116;-0.045757490560675115;0.25527250510330607;-0.3010299956639812
407009;1993.0;high-grade metamorphic medium-grained felsic siliceous magmatic plutonic rock granite-sheet in metasediment;Link;Steenfelt, Agnete;4;-48.232342;61.836559;Activation Laboratories Ltd.;1993.0;NON;INAA;1.865814380167968;-0.638272163982407;1.1427022457376157;0.287801729930226;-0.36653154442041347;0.1673173347481761;-1.6989700043360187;-0.3372421683184259;0.28330122870354957;0.4976206497812877;0.714329759745233;-1.3979400086720375;;;;;;;0.6334684555795865;1.568201724066995;1.6946051989335686;1.6901960800285136;;0.8450980400142568;1.409087369447835;1.3424226808222062;;;;;2.230448921378274;2.021602716028242;1.3424226808222062;2.3483048630481607;0.7781512503836436;0.6989700043360189;;;;;;;;-0.6989700043360187;;;;2.952792443044092;2.113943352306837;2.278753600952829;;1.7993405494535817;0.9731278535996987;-0.09691001300805639;;;;;;;0.11394335230683679;-0.6989700043360187;1.0;;2.6127838567197355;;;;;1.146128035678238;;;1.5440680443502757;;1.724275869600789;0.4471580313422192
278849;1982.0;;Link;Garde, Adam A.;7;-51.336983;65.060976;GEUS Rock Geochemical lab;;NAF;TIT;1.7455432019980242;-0.10790539730951958;1.2327420627207368;0.8876173003357362;0.367355921026019;0.7291647896927701;-0.958607314841775;0.8228216453031046;0.858236335429513;0.5820633629117088;-0.37675070960209955;-0.769551078621726;;;;;;;1.3710678622717363;;2.3242824552976926;1.6522463410033232;2.0863598306747484;;2.0492180226701815;;;;;;;2.4771212547196626;;;;;;;;;;;;;;;;2.1931245983544616;1.0253058652647702;1.3010299956639813;;1.0413926851582251;0.4471580313422192;-0.045757490560675115;;-0.2218487496163564;;;;;0.25527250510330607;-0.6989700043360187;0.505149978319906;;2.113943352306837;;;;;1.2041199826559248;;;;;;
490892;2004.0;high-grade metamorphic siliceous medium-grained felsic volcanic-sedimentary rock;Link;Stendal, Henrik;201;-51.136631;64.65093;Activation Laboratories Ltd.;2004.0;4AC;ICP;;-0.20760831050174613;0.9777236052888477;0.8075350280688532;;;-0.721246399047171;0.7481880270062004;0.816572696026103;0.4082399653118496;0.21484384804769785;-1.0;;;0.0;;3.946452265013073;;1.2174839442139063;2.1072099696478683;2.146128035678238;1.2304489213782739;1.6532125137753437;1.9493900066449128;2.4835872969688944;;;;;;1.7481880270062005;2.5289167002776547;1.1139433523068367;;;0.6020599913279624;;;;-0.3010299956639812;-0.1549019599857432;;;;;;0.6020599913279624;2.4771212547196626;0.9084850188786497;1.2787536009528289;;0.7781512503836436;0.2787536009528289;-0.1549019599857432;;;;;;;0.146128035678238;-0.6989700043360187;0.3010299956639812;;;;;;;0.8450980400142568;;;1.806179973983887;;0.6020599913279624;0.146128035678238
490896;2004.0;high-grade metamorphic siliceous medium-grained felsic magmatic hypabyssal rock;Link;Stendal, Henrik;201;-51.132807;64.66378;Activation Laboratories Ltd.;2004.0;4AC;ICP;;0.06069784035361165;0.8202014594856403;1.256717745977487;;;-0.8538719643217619;0.7846172926328754;0.2600713879850748;-0.13076828026902382;-0.2218487496163564;-0.7958800173440752;;;;;2.6532125137753435;;1.334453751150931;2.271841606536499;1.9444826721501687;1.380211241711606;1.6232492903979006;1.0413926851582251;2.1476763242410986;;;2.3109056293761414;;;1.792391689498254;1.863322860120456;1.2041199826559248;;;0.8129133566428556;;;;;-0.3010299956639812;;;;;;0.8450980400142568;2.975891136401793;1.1760912590556813;1.380211241711606;;;0.4913616938342727;-0.1549019599857432;;0.04139268515822508;;;;;0.5185139398778874;-0.2218487496163564;0.6020599913279624;;;;;;;2.311753861055754;;;1.0413926851582251;;0.5185139398778874;
490936;2004.0;high-grade metamorphic siliceous coarse-grained felsic magmatic rock;Link;Nielsen, Bo Møller;215;-51.262592;64.22882;Activation Laboratories Ltd.;2004.0;4AC;ICP;;-1.5228787452803376;0.7867514221455612;0.05307844348341968;;;-2.0;-0.6989700043360187;0.32939787936104264;0.5065050324048721;0.436162647040756;;;;0.47712125471966244;;3.164352855784437;;-0.09691001300805639;0.6020599913279624;1.4771212547196624;0.6020599913279624;1.505149978319906;2.1958996524092336;1.2787536009528289;;;0.3222192947339193;;;1.8864907251724818;2.3483048630481607;;;;0.3010299956639812;;;;;-0.09691001300805639;;;;;;;2.9590413923210934;0.505149978319906;0.6020599913279624;;;-0.6989700043360187;-0.5228787452803376;;;;;;;;;;;;;;;;;;;2.0086001717619175;;0.2304489213782739;0.11394335230683679
499213;2006.0;high-grade metamorphic coarse-grained mafic magmatic hypabyssal rock;Link;Stendal, Henrik;315;-49.845759;64.1124;Activation Laboratories Ltd.;2006.0;4AC;ICP;1.7319109421168724;0.17318626841227402;1.3059958827708047;1.0330214446829107;1.0253058652647702;;-0.8239087409443188;0.557507201905658;0.6532125137753437;0.5105450102066121;0.01703333929878037;-1.2218487496163564;;;0.0;;3.718501688867274;;1.7543483357110188;2.6079908585471747;2.81424759573192;1.8325089127062364;2.249198357391113;1.9444826721501687;2.2844307338445193;1.3617278360175928;0.2304489213782739;0.6989700043360189;;;1.550228353055094;2.0170333392987803;1.4305587695227575;1.9822712330395684;0.6232492903979004;0.47712125471966244;;;;;;;;;;;0.11394335230683679;2.591064607026499;0.8450980400142568;1.2027606873932;0.3010299956639812;0.9777236052888477;0.4232458739368079;0.09691001300805642;0.5797835966168101;-0.09691001300805639;0.7075701760979364;0.0;0.47712125471966244;-0.3010299956639812;0.4623979978989561;-0.3979400086720376;0.45484486000851015;-0.5228787452803376;;;;;;;;-0.3010299956639812;0.9030899869919435;0.6020599913279624;-0.07058107428570722;-0.3010299956639812
499218;2006.0;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;315;-50.515148;63.95927;Activation Laboratories Ltd.;2006.0;4AC;ICP;1.7056926965377035;0.26717172840301384;1.1637575239819558;1.1142772965615861;1.1092409685882032;;-0.7958800173440752;0.7686381012476144;0.9052560487484512;0.48784512011143555;0.15836249209524964;-0.8860566476931632;;;0.0;;2.6334684555795866;;1.3384564936046048;2.290034611362518;2.1351326513767748;1.6434526764861874;2.0569048513364727;1.7363965022766426;2.031408464251624;1.2787536009528289;0.11394335230683679;;;0.3010299956639812;1.724275869600789;2.8302678009336417;1.249198357391113;1.8808135922807914;0.9684829485539351;0.3010299956639812;;;;;;;;-0.6989700043360187;;;-0.1549019599857432;2.7481880270062002;1.4601458174917503;1.7172543127625497;0.785329835010767;1.3926969532596658;0.6020599913279624;0.2041199826559248;0.6020599913279624;-0.1549019599857432;0.568201724066995;-0.1549019599857432;0.25527250510330607;-0.6989700043360187;0.16136800223497488;-0.6989700043360187;0.3979400086720376;-0.3010299956639812;0.0;;;;;;;-0.6989700043360187;;0.7781512503836436;-0.07058107428570722;-0.6989700043360187
499247;2006.0;high-grade metamorphic medium-grained mafic magmatic hypabyssal rock;Link;Stendal, Henrik;312;-49.524592;64.18972;Activation Laboratories Ltd.;2006.0;NON;IGN;1.6790643181213127;-0.20760831050174613;1.2116544005531824;1.04493154614916;1.0704073217401198;;-0.721246399047171;0.948412965778601;1.0773679052841565;0.03140846425162412;-0.42021640338318983;-1.3010299956639813;;;;;2.7993405494535817;;1.5390760987927767;2.337459261290656;2.5532760461370994;1.7403626894942439;2.305351369446624;1.1760912590556813;1.9777236052888478;1.2041199826559248;0.2304489213782739;;;;0.6020599913279624;2.0755469613925306;1.130333768495006;1.5378190950732742;0.146128035678238;0.3010299956639812;;;;;-0.3010299956639812;;;;;;;1.255272505103306;0.4065401804339551;0.7442929831226762;-0.045757490560675115;0.7958800173440752;0.146128035678238;-0.2218487496163564;0.25527250510330607;-0.3979400086720376;0.38021124171160603;-0.3010299956639812;0.17609125905568124;-0.6989700043360187;0.1903316981702915;-0.6989700043360187;0.04139268515822508;-1.0;;;;;;;;-1.0;0.8450980400142568;0.6580113966571124;-0.5228787452803376;-1.0
499257;2006.0;high-grade metamorphic siliceous medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;313;-49.846242;64.36166;Activation Laboratories Ltd.;2006.0;4AC;ICP;;-0.10790539730951958;0.8549130223078556;1.0257153839013406;;;-0.28399665636520083;0.6776069527204931;0.24551266781414982;0.3873898263387294;-0.08618614761628333;-1.0969100130080565;;;;;4.481442628502305;;1.6222140229662954;2.230448921378274;2.45484486000851;1.6334684555795864;2.611723308007342;2.780317312140151;2.1903316981702914;;;;;0.25527250510330607;;1.8325089127062364;1.6812412373755872;;;0.47712125471966244;;;0.568201724066995;;;;;;;;0.0;;0.414973347970818;0.6989700043360189;;;0.0;;;;;;;;0.2787536009528289;-0.5228787452803376;0.0;;;;;;0.07918124604762482;0.8450980400142568;;;0.9030899869919435;0.7781512503836436;;
499030;2005.0;high-grade metamorphic siliceous medium-grained felsic volcanic-sedimentary rock;Link;Stendal, Henrik;262;-50.79737;64.29212;Activation Laboratories Ltd.;2005.0;4AC;ICP;1.7031193462360779;-0.09420411963213146;0.9306943876645353;1.0610753236297918;1.1522883443830565;;-0.5086383061657274;0.3961993470957364;1.1768144806747771;-0.2041199826559248;-0.6675615400843946;-1.3010299956639813;;;0.7781512503836436;;4.309630167425898;;1.1931245983544616;2.1746411926604483;3.1775942096478267;1.7708520116421442;2.6196150057428063;2.869818207979328;2.0170333392987803;1.3617278360175928;0.4471580313422192;;;;1.4471580313422192;2.1522883443830563;1.0433622780211296;2.0718820073061255;0.9084850188786497;1.0;;;;-0.045757490560675115;0.17609125905568124;-1.0;1.0;;;;-0.2218487496163564;1.806179973983887;1.2054750367408908;1.5031094366713693;0.6020599913279624;1.1172712956557642;0.45484486000851015;0.11394335230683679;0.47712125471966244;-0.3010299956639812;0.414973347970818;-0.3010299956639812;0.11394335230683679;-0.6989700043360187;-0.045757490560675115;-1.0;0.505149978319906;-0.3010299956639812;0.17609125905568124;;;;;;;-0.6989700043360187;1.1139433523068367;-0.09691001300805639;0.43136376415898736;0.11394335230683679
499033;2005.0;high-grade metamorphic coarse-grained intermediate magmatic hypabyssal rock;Link;Stendal, Henrik;262;-50.799328;64.29114;Activation Laboratories Ltd.;2005.0;4AC;ICP;1.722469385884031;-0.14266750356873156;0.8802417758954804;1.1464381352857747;1.2247919564926815;;-0.6108339156354675;0.6117233080073418;0.9153998352122699;0.13513265137677483;-0.017728766960431602;-1.0222763947111522;;;0.0;;4.4281347940287885;;1.2576785748691846;2.1958996524092336;2.6802448370426077;1.8808135922807914;2.503109436671369;2.926856708949692;2.250420002308894;1.2304489213782739;0.2041199826559248;;;;1.1760912590556813;2.0394141191761372;1.1986570869544226;1.9138138523837167;0.7923916894982539;1.0606978403536116;;;;-0.1549019599857432;0.0;;0.0;;;;0.06069784035361165;2.7493497605974766;1.0492180226701815;1.4608978427565478;0.6334684555795865;1.1687920203141817;0.568201724066995;0.04139268515822508;0.6127838567197355;-0.2218487496163564;0.5314789170422551;-0.2218487496163564;0.2041199826559248;-0.6989700043360187;0.06069784035361165;-0.6989700043360187;0.3521825181113625;-0.09691001300805639;-0.045757490560675115;;;;;;;-1.0;0.6989700043360189;-1.0;0.1903316981702915;0.04139268515822508
482019;2006.0;high-grade metamorphic heterogeneous mafic rock;Link;Nielsen, Bo Møller;310;-51.450209;64.91571;Activation Laboratories Ltd.;2006.0;4AC;ICP;1.5937289987079108;0.012837224705172217;0.9571281976768131;1.4056877866727775;1.3794868137172738;;-0.769551078621726;0.6739419986340878;1.1078880251827987;0.12872228433842678;-1.154901959985743;-0.958607314841775;;;0.3010299956639812;;4.7979596437371965;;1.1903316981702914;2.346352974450639;1.4913616938342726;2.2068258760318495;2.3502480183341627;3.093421685162235;1.9493900066449128;;;;;;;2.292256071356476;1.1760912590556813;1.7853298350107671;;;;;;;;;;;;;;1.7853298350107671;0.8976270912904415;1.380211241711606;;1.1760912590556813;0.5910646070264992;0.04139268515822508;;;;;;;0.17609125905568124;-0.6989700043360187;0.17609125905568124;;;;;;;1.1139433523068367;;;0.6989700043360189;1.0;;
499052;2005.0;high-grade metamorphic fine-grained mafic magmatic hypabyssal rock;Link;Stendal, Henrik;262;-50.104625;63.88063;Activation Laboratories Ltd.;2005.0;4AC;ICP;1.5959369062691735;0.3222192947339192;1.0988167170489411;1.1846914308175989;1.2605483726369795;;-0.6882461389442457;0.4281347940287888;1.1251558295805302;-1.5228787452803376;-1.5228787452803376;-0.6675615400843946;;;;;3.8129133566428557;;1.5403294747908738;2.244277120801843;2.146128035678238;1.6946051989335686;1.0;3.095169351431755;2.0273496077747564;1.6334684555795864;0.3979400086720376;;;;;2.7596678446896306;1.6679196853173615;2.2068258760318495;0.919078092376074;0.7781512503836436;;;;-0.2218487496163564;-0.1549019599857432;-0.6989700043360187;0.0;-0.2596373105057561;;;;0.9542425094393249;0.46239799789895614;1.0191162904470727;0.2304489213782739;0.9867717342662449;0.47712125471966244;0.3424226808222063;0.7403626894942439;0.07918124604762482;0.9294189257142927;0.2787536009528289;0.7781512503836436;-0.045757490560675115;0.7745169657285496;0.0;0.6074550232146685;-0.3010299956639812;;;;;;;;;0.8750612633917001;;-0.6989700043360187;0.25527250510330607
499073;2005.0;high-grade metamorphic medium-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;262;-49.914166;63.901383;Activation Laboratories Ltd.;2005.0;4AC;ICP;1.6885088076565213;0.14144977340046735;1.089551882886454;1.0366288953621612;1.103119253545714;;-0.769551078621726;0.6063813651106049;1.0406023401140732;0.4240645254174879;-0.6675615400843947;-1.0705810742857074;;;;;3.380211241711606;;1.5921767573958667;2.4885507165004443;2.531478917042255;1.3710678622717363;1.7032913781186614;2.3774883833761327;1.8779469516291882;1.3424226808222062;0.17609125905568124;0.5440680443502757;;;0.0;2.1367205671564067;1.4479328655921802;1.845098040014257;0.6627578316815741;0.6020599913279624;;;;;0.07918124604762482;;;-0.2218487496163564;;;;1.8129133566428555;0.6532125137753437;1.1222158782728267;0.36172783601759284;0.9420080530223133;0.4913616938342727;0.04139268515822508;0.6901960800285137;-0.045757490560675115;0.7403626894942439;0.04139268515822508;0.5185139398778874;-0.3010299956639812;0.46239799789895614;-0.3010299956639812;0.3010299956639812;-0.5228787452803376;-0.2218487496163564;;;;;;;;0.6020599913279624;;;
490944;2004.0;;Link;Nielsen, Bo Møller;215;-51.292935;64.25485;Activation Laboratories Ltd.;2004.0;4AC;ICP;;;0.7505083948513462;-0.14874165128092473;;;-1.5228787452803376;-1.3010299956639813;0.26245108973042947;0.5921767573958668;0.48572142648158;-2.0;;;0.3010299956639812;;1.6989700043360187;;0.25527250510330607;;;;0.6020599913279624;1.0413926851582251;1.0;;;0.146128035678238;;;1.8388490907372552;2.0086001717619175;0.6989700043360189;;;0.0;;;;;-0.5228787452803376;;;;;;0.47712125471966244;2.90848501887865;0.6334684555795865;0.8450980400142568;;;-0.3010299956639812;;;;;;;;-0.2218487496163564;-1.0;0.0;;;;;;;;;;1.7323937598229686;;0.3222192947339193;-0.1549019599857432
491625;2004.0;high-grade metamorphic medium-grained intermediate rock;Link;Stendal, Henrik;201;-51.099606;64.78549;Activation Laboratories Ltd.;2004.0;4AC;ICP;;-0.36653154442041347;0.8662873390841949;1.2234959409623944;;;-1.5228787452803376;0.41830129131974547;-0.05551732784983137;0.05307844348341968;0.029383777685209667;;;;0.3010299956639812;;5.047547433078635;;0.6232492903979004;1.845098040014257;1.8692317197309762;1.8864907251724818;2.1492191126553797;3.5696079675468244;1.6989700043360187;;;;0.7781512503836436;;;1.8750612633917;;;;1.1139433523068367;;;;0.3424226808222063;-0.1549019599857432;;;;;;;2.7634279935629373;1.2576785748691846;1.380211241711606;;1.0791812460476249;0.04139268515822508;-0.09691001300805639;;;;;;;-0.2218487496163564;;0.9542425094393249;-0.09691001300805639;1.0413926851582251;;;;;2.1818435879447726;;;0.8450980400142568;0.6020599913279624;0.0;
491630;2004.0;high-grade metamorphic fine-grained intermediate volcanic-sedimentary rock;Link;Stendal, Henrik;201;-51.417732;64.26765;Activation Laboratories Ltd.;2004.0;4AC;ICP;;-0.4559319556497244;1.0111473607757975;0.8208579894396999;;;-1.0969100130080565;1.1547282074401555;-0.36653154442041347;-0.4089353929735008;0.42651126136457523;-1.2218487496163564;;;;;3.2764618041732443;;0.5440680443502757;1.3617278360175928;;1.0;0.8450980400142568;1.792391689498254;3.000434077479319;;;0.0;;;1.806179973983887;1.255272505103306;1.5185139398778875;;;1.6127838567197355;;;;0.11394335230683679;-0.1549019599857432;;;0.0;;;1.7403626894942439;2.531478917042255;1.6618126855372612;2.0681858617461617;;1.8512583487190752;1.130333768495006;0.6334684555795865;;0.5440680443502757;;;;;1.2576785748691846;0.4623979978989561;0.6989700043360189;0.25527250510330607;1.9030899869919435;;;;;0.9542425094393249;;;1.0791812460476249;1.255272505103306;0.785329835010767;0.7708520116421442
491647;2004.0;high-grade metamorphic fine-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;201;-51.452826;64.2613;Activation Laboratories Ltd.;2004.0;4AC;ICP;;-0.09691001300805639;0.8709888137605752;1.0472748673841794;;;-0.5376020021010439;0.3873898263387294;1.2913688504515828;-0.22914798835785583;;-1.3010299956639813;;;1.3222192947339193;;3.9425041061680806;;1.437750562820388;2.515873843711679;2.1367205671564067;1.5563025007672873;1.99563519459755;2.5118833609788744;1.8260748027008264;;;;;;;2.9532763366673045;1.380211241711606;;;;;;;;-0.3010299956639812;;;;;;;;3.3909351071033793;3.4183012913197452;;3.1522883443830563;2.1583624920952498;1.437750562820388;;0.47712125471966244;;;;;0.568201724066995;-0.3010299956639812;;;;;;;;1.1760912590556813;;;1.662757831681574;0.6989700043360189;;
491649;2004.0;high-grade metamorphic fine-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;201;-51.452826;64.2613;Activation Laboratories Ltd.;2004.0;4AC;ICP;;0.029383777685209667;1.0692980121155293;1.0038911662369105;;;-0.585026652029182;0.9786369483844743;0.7803173121401513;-0.036212172654444715;0.5327543789924978;-1.154901959985743;;;;;4.329397879361043;;1.5289167002776547;2.5237464668115646;2.3710678622717363;1.6434526764861874;2.214843848047698;2.7032913781186614;2.733999286538387;;;;;;1.9777236052888478;2.0043213737826426;1.6532125137753437;;;0.3010299956639812;;;;;-0.3979400086720376;;;;;;1.0791812460476249;2.4913616938342726;0.6989700043360189;1.0;;0.7781512503836436;0.36172783601759284;-0.045757490560675115;;-0.2218487496163564;;;;;0.5563025007672873;-0.3010299956639812;0.0;;;;;;;;;;0.9542425094393249;0.6020599913279624;-0.3979400086720376;
491664;2004.0;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;201;-50.604889;64.54357;Activation Laboratories Ltd.;2004.0;4AC;ICP;;-0.8860566476931632;0.7234556720351858;1.3255156633631482;;;-0.27572413039921095;0.4885507165004443;1.0096633166793794;-0.18708664335714442;-0.9208187539523752;-0.08092190762392612;;;0.3010299956639812;;4.813046965160108;;1.0043213737826426;2.2174839442139063;3.6263403673750423;2.12057393120585;2.9640237928400337;2.8494194137968996;2.371990911464915;;;0.07918124604762482;;;;1.7160033436347992;1.7781512503836436;;;0.9777236052888477;;;;0.2304489213782739;0.0;;;;;;;;1.1643528557844371;1.5314789170422551;;;0.2787536009528289;;;;;;;;0.7923916894982539;-0.045757490560675115;;;;;;;;1.0791812460476249;;;0.9542425094393249;0.6020599913279624;0.414973347970818;0.2787536009528289
293835;1991.0;high-grade metamorphic coarse-grained felsic siliceous rock;Link;Escher, Jan C.;7;-50.690076;69.497808;GEUS Rock Geochemical lab;1991.0;NAF;AAS;1.8125122842899826;0.12710479836480765;1.3062105081677615;;-0.38721614328026455;-0.744727494896694;;-0.619788758288394;-0.045757490560675115;1.0178677189635057;-0.585026652029182;-1.5228787452803376;;;;;;;;;1.2174839442139063;;;0.3010299956639812;;;;;;;;2.0927206446840994;;2.8208579894397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333649;1986.0;;Link;Kalvig, Per;55;-47.86083;61.01321;Bondar-Clegg and Co. Ltd.;1991.0;NON;INAA;;;;1.5169318088680128;;;;;;;;;;;;;;;0.7558748556724915;;;1.3222192947339193;;;;;;0.6989700043360189;;;;;;;;;;;;;;;;-0.3979400086720376;;;;;1.2041199826559248;;;;;;;;;;;;;;;;0.6989700043360189;;;;;1.5563025007672873;;;;;0.3222192947339193;
481449;2004.0;;Link;Hollis, Julie Alison;248;-51.330267;64.228567;GEUS Rock Geochemical lab;2005.0;NAF;AAS;1.6807886115066824;-0.619788758288394;0.850033257689769;;0.47712125471966244;0.8698182079793282;-0.744727494896694;1.351022852584124;0.8450980400142568;-0.004364805402450088;-0.44369749923271273;-2.0;;;;;;;;2.103803720955957;3.452706226511029;;2.975891136401793;1.8692317197309762;1.9344984512435677;;;;;;;1.4913616938342726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481460;2004.0;;Link;Hollis, Julie Alison;248;-51.330517;64.230433;GEUS Rock Geochemical lab;2005.0;NAF;AAS;1.716754357432697;0.22271647114758325;1.1613680022349748;;0.38021124171160603;1.0253058652647702;-0.769551078621726;0.6253124509616739;0.8567288903828826;0.5563025007672873;-0.004364805402450088;-0.744727494896694;;;;;;;;2.3483048630481607;0.9542425094393249;;1.591064607026499;2.0086001717619175;2.089905111439398;;;;;;;2.561101383649056;;2.0718820073061255;;;;;;;;;;;;;;2.290034611362518;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479318;2004.0;;Link;Hollis, Julie Alison;250;-51.467417;64.256;GEUS Rock Geochemical lab;2005.0;NAF;AAS;1.7983743766815612;0.14301480025409505;1.052693941924968;;0.34044411484011833;0.9169800473203822;-0.721246399047171;0.6766936096248666;0.11727129565576427;-0.08092190762392612;0.5428254269591799;-0.1804560644581313;;;;;;;;1.8864907251724818;1.6812412373755872;;;2.285557309007774;2.406540180433955;;;;;;2.0086001717619175;2.037426497940624;;2.545307116465824;;;;;;;;;;;;;;2.03342375548695;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479341;2004.0;;Link;Vognsen, Mikkel;248;-51.528494;64.214191;GEUS Rock Geochemical lab;2005.0;NAF;AAS;1.6962689967455329;0.20951501454263097;1.0780941504064108;;0.6374897295125107;1.1322596895310446;-0.6575773191777937;0.6766936096248666;0.92272545799326;0.2944662261615929;-0.5528419686577808;-0.8239087409443188;;;;;;;;2.4913616938342726;1.146128035678238;;1.3424226808222062;2.130333768495006;2.1072099696478683;;;;;;;2.103803720955957;;2.2068258760318495;;;;;;;;;;;;;;2.1522883443830563;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492556;2006.0;heterogeneous mafic alkaline magmatic rock;Link;Secher, Karsten;354;-49.754597;63.98966;Acme Analytical Laboratories Ltd.;2006.0;COM;IR;0.21484384804769785;-1.3010299956639813;-0.28399665636520083;0.5132176000679389;;;-0.36653154442041347;0.6344772701607315;1.6730209071288962;-0.958607314841775;-0.5528419686577808;-1.0969100130080565;1.0663259253620379;;0.3010299956639812;;2.9030899869919438;;1.1760912590556813;1.2304489213782739;;0.8195439355418687;;0.3424226808222063;2.0253058652647704;0.25527250510330607;;0.4913616938342727;-0.1549019599857432;;0.9912260756924949;3.3631793500586857;2.0382226383687185;0.8061799739838872;1.4899584794248346;0.7781512503836436;;;;;-0.6989700043360187;;;-0.5228787452803376;;;-1.0;3.0917724414196828;2.2579184503140586;2.6361868951987244;1.7520484478194385;2.429429264381788;1.8756399370041683;1.421603926869831;1.7846172926328754;0.9395192526186185;1.507855871695831;0.5910646070264992;0.8450980400142568;-0.2218487496163564;0.505149978319906;-0.3979400086720376;;0.11394335230683679;-0.09691001300805639;;;;;;;-1.0;1.1398790864012365;;2.0064660422492318;0.04139268515822508
491703;2003.0;medium-grained ultramafic alkaline magmatic hypabyssal rock;Link;Jensen, Sven Monrad;239;-51.986642;65.223809;GEUS Rock Geochemical lab;2003.0;NAF;TIT;1.3825573219087859;0.424881636631067;0.14921911265537988;;0.561101383649056;0.7881683711411677;-0.721246399047171;1.5011962420270888;1.1225435240687542;-1.0969100130080565;-0.8860566476931632;-0.2596373105057561;;;;;;;;2.2600713879850747;3.0930713063760633;;3.0195316845312554;2.1398790864012365;1.8692317197309762;;;;;;;2.9258275746247424;;1.6434526764861874;;;;;;;;;;;;;;2.9523080096621253;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499084;2005.0;high-grade metamorphic siliceous fine-grained intermediate magmatic extrusive rock;Link;Stendal, Henrik;262;-49.933559;63.91341;Activation Laboratories Ltd.;2005.0;4AC;ICP;1.7263196121107753;0.14457420760961637;1.0310042813635367;1.0060379549973173;1.0969100130080565;;-0.5934598195660449;0.5899496013257077;0.9437417658313138;0.17026171539495738;-1.2218487496163564;-1.0457574905606752;;;;;3.591064607026499;;1.5740312677277188;2.545307116465824;2.4372747974101237;1.6180480967120927;1.8808135922807914;2.403120521175818;2.7547304690237535;1.3617278360175928;0.2787536009528289;1.089905111439398;;;0.3010299956639812;1.9420080530223132;1.3811150807098507;1.9777236052888478;0.3979400086720376;0.8129133566428556;;;;;0.3010299956639812;-0.6989700043360187;;-0.09691001300805639;;;;1.414973347970818;0.4149733479708179;0.9003671286564703;0.11394335230683679;0.8633228601204559;0.31175386105575426;0.021189299069938092;0.5797835966168101;-0.1549019599857432;0.6720978579357175;0.0;0.47712125471966244;-0.3010299956639812;0.46239799789895614;-0.3010299956639812;0.36172783601759284;-0.6989700043360187;;;;;;1.2041199826559248;;;1.1139433523068367;;;-0.6989700043360187
