Details;Sampleno;Sampling year;Grain size micron;Longitude;Latitude;Elevation;Coordinate method;Collector;Treatmentyears;Laboratorynames;SiO2 wt%;TiO2 wt%;Al2O3 wt%;Fe2O3t wt%;Fe2O3 wt%;MnO wt%;MgO wt%;CaO wt%;Na2O wt%;K2O wt%;P2O5 wt%;Sum wt%;L.o.i. wt%;FeO wt%;Ag ppm;Al %;As ppm;Ba ppm;Be ppm;Bi ppm;Ca %;Cd ppm;Co ppm;Cr ppm;Cu ppm;Fe %;Hf ppm;K %;Li ppm;Mg %;Mn ppm;Mo ppm;Na %;Nb ppm;Ni ppm;P %;Pb ppm;Rb ppm;S %;Sb ppm;Sn ppm;Sr ppm;Ta ppm;Th ppm;Ti %;U ppb;V ppm;W ppm;Zn ppm;Zr ppm;Sc ppm;Y ppm;La ppm;Ce ppm;Au ppb;Br ppm;Cs ppm;Hg ppm;Ir ppb;Se ppm;U ppm;Nd ppm;Sm ppm;Eu ppm;Tb ppm;Yb ppm;Lu ppm;Pd ppb;Pt ppb;Ga ppm;Ge ppm;In ppm;Tl ppm;Pr ppm;Gd ppm;Dy ppm;Ho ppm;Er ppm;Tm ppm;Mn %;S ppm;Au ppm;Ir ppm;Sn %;Sr %;B ppm;Pd ppm;Pt ppm;Re ppm;Te ppm;Si %;Fe ppm;Cl %;geo_magnetic_anomaly nT;geo_heat_flow mW/m2;geo_depth_to_moho km
Link;282834;1979;0-100;-43.37541;60.0449;;Digitalized;Supervised by: Armour-Brown A.;1991;Risø National Laboratory;;;;;;;;;;;;;;;-1.1804560644581312;-0.22914798835785583;-0.1549019599857432;1.462397997898956;-0.37675070960209955;-1.0655015487564323;-0.27572413039921095;-1.6020599913279623;0.2304489213782739;0.919078092376074;0.6532125137753437;0.255272505103306;-1.7212463990471711;0.22141423784233868;1.1760912590556813;-0.6989700043360187;2.2214142378423385;-0.494850021680094;-1.7212463990471711;1.2540644529143379;0.8662873390841949;-1.8239087409443189;1.0413926851582251;2.156851901070011;-1.5228787452803376;-1.5528419686577808;-0.1549019599857432;1.9000939015433984;;1.2041199826559248;-0.632644078973981;;1.1139433523068367;-0.769551078621726;1.8692317197309762;2.374647548674498;0.3010299956639812;1.5359267413955693;1.3617278360175928;1.724275869600789;;;0.2041199826559248;-1.5228787452803376;;-0.5228787452803376;1.321184027302314;;;;;;;;;0.9294189257142927;-1.1426675035687315;-1.6020599913279623;-0.431798275933005;;;;;;;;;;;;;;;;;;;;;-22.70362663269043;39.447317;28.4
Link;282835;1979;0-100;-43.39626;60.01284;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991;Activation Laboratories Ltd.,Risø National Laboratory;;;;;;;;;;;;;;;-0.638272163982407;0.32014628611105395;1.153814864344529;2.2753113545418118;0.11394335230683679;-0.6020599913279624;-0.3142582613977364;-1.2518119729937995;1.0916669575956846;1.9003671286564703;1.6532125137753437;0.6247975789607612;0.5460488664017343;0.2380461031287954;1.5185139398778875;-0.022276394711152253;2.464638559095033;0.38021124171160603;-0.1357856695386704;1.395326393069351;1.6946051989335686;-1.494850021680094;1.4393326938302626;2.2764618041732443;-1.154901959985743;-0.4881166390211256;0.3010299956639812;1.8597385661971468;;1.1945143418824673;-0.42021640338318983;;1.568201724066995;-0.42021640338318983;2.234896745731588;2.018076063645795;1.0128372247051722;1.1931245983544616;1.6483600109809315;1.975431808509263;0.6989700043360189;2.2041199826559246;0.7403626894942439;-0.8538719643217619;;0.3424226808222063;1.1903316981702914;1.8260748027008264;0.9344984512435677;0.04139268515822508;-0.1549019599857432;0.3010299956639812;-0.6777807052660807;;;1.213517756996305;-1.0268721464003014;-1.2006594505464183;-0.07572071393811836;;;;;;;;;-2.958607314841775;;;;;;;;-1.6989700043360187;;;;-20.216218948364258;39.447317;28.3
Link;282836;1979;0-100;-43.42136;60.01962;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991;Activation Laboratories Ltd.,Risø National Laboratory;;;;;;;;;;;;;;;-1.3010299956639813;0.06818586174616162;0.7993405494535817;2.041392685158225;-0.08092190762392612;-1.4685210829577449;-0.050609993355087264;-1.1611509092627446;1.3710678622717363;1.662757831681574;1.7403626894942439;0.6551384348113821;1.279267592772589;0.03342375548694973;1.146128035678238;-0.07058107428570728;2.681693392004564;1.0663259253620379;-0.01976930860896837;1.2899232395240046;1.6580113966571124;-1.4202164033831899;1.0863598306747482;1.876506504265881;-1.5228787452803376;-0.4335625078049297;-0.3372421683184259;2.055378331375;;1.608526033577194;-0.2798406965940431;;1.9590413923210936;-0.9208187539523752;1.9637878273455553;2.7041505168397992;0.9590413923210935;1.507855871695831;1.9590413923210936;2.28668096935493;;1.462397997898956;0.31175386105575426;-1.3279021420642825;;;1.0472748673841794;2.113943352306837;1.3979400086720377;0.4471580313422192;0.3979400086720376;0.6901960800285137;-0.1938200260161128;;;1.2041199826559248;-1.2218487496163564;-1.5686362358410126;-0.5228787452803376;;;;;;;;;-3.2218487496163566;;;;;;;;;;;;-19.4373779296875;39.447317;28.3
Link;282837;1979;0-100;-43.45252;60.02794;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991;Activation Laboratories Ltd.,Risø National Laboratory;;;;;;;;;;;;;;;-1.0655015487564323;0.10380372095595687;1.3891660843645324;2.161368002234975;-0.11350927482751812;-0.9208187539523752;-0.1366771398795441;-1.154901959985743;1.0149403497929366;1.8466463285771175;1.662757831681574;0.6364878963533654;0.875234946450165;-0.2967086218813386;1.0;-0.20760831050174613;2.640481436970422;0.5797835966168101;-0.3165026823201886;0.9800033715837464;1.6720978579357175;-1.6382721639824072;1.4313637641589874;1.7888751157754168;-1.154901959985743;-0.958607314841775;-0.12493873660829995;1.8129133566428555;0.3010299956639812;1.150756439860309;-0.3521282346937675;;1.8750612633917;-0.8538719643217619;1.975431808509263;2.1465776079033314;0.9111576087399766;1.3645509953539718;1.8095597146352678;2.0863598306747484;;2.4313637641589874;-0.10790539730951958;-1.0;;0.3222192947339193;1.236789099409293;2.0;1.146128035678238;0.146128035678238;0.146128035678238;0.5563025007672873;-0.27572413039921095;;;1.1139433523068367;-1.1674910872937636;-1.6197887582883939;-0.6989700043360187;;;;;;;;;-3.154901959985743;;;;;;;;-1.6989700043360187;;;;-16.76096534729004;39.447317;28.5
Link;282838;1979;0-100;-43.49862;60.03368;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991;Activation Laboratories Ltd.,Risø National Laboratory;;;;;;;;;;;;;;;-1.7212463990471711;-0.12493873660829995;0.8633228601204559;2.3384564936046046;-0.46852108295774486;-1.1249387366083;0.22659990520735745;-1.494850021680094;0.8603380065709937;1.4771212547196624;1.3293978793610426;0.5938396610812714;1.6990308013077966;0.045322978786657475;1.146128035678238;-0.5376020021010439;2.696356388733332;-0.28399665636520083;0.01556930642987964;1.5987905067631152;1.287801729930226;-1.1739251972991736;1.2405492482825997;1.8388490907372552;-1.5228787452803376;0.07918124604762482;-0.036212172654444715;2.1796953833245065;;1.1658376246901283;-0.10790539730951958;;1.8573324964312685;-0.638272163982407;2.0096633166793794;3.1399766343505293;1.1643528557844371;1.9420080530223132;1.550228353055094;1.919078092376074;;1.2041199826559248;0.3222192947339193;-1.958607314841775;;;1.0354297381845483;1.9395192526186185;1.146128035678238;0.36172783601759284;0.3979400086720376;1.0791812460476249;0.07918124604762482;;;1.249198357391113;-1.2365720064370627;-1.8860566476931633;-0.5376020021010439;;;;;;;;;-3.3010299956639813;;;;;;;;;;;;-12.526948928833008;39.447317;28.7
Link;282839;1979;0-100;-43.51;60.04819;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991, 1992;Activation Laboratories Ltd.,Risø National Laboratory,GEUS Rock Geochemical lab;1.8293681079888202;-0.4225082001627747;1.2005769267548483;;0.5185139398778874;;0.04921802267018165;0.2528530309798932;0.5428254269591799;0.5810389487721672;-0.7375489102695706;1.995950930330761;0.19589965240923377;;-1.1023729087095586;-0.18708664335714442;0.6384892569546373;2.2392994791268923;-0.37675070960209955;-0.5686362358410126;-0.17392519729917355;-1.6020599913279623;0.6180480967120927;1.568201724066995;0.9934362304976118;0.20682587603184968;0.47863863154316677;0.18610837981320527;1.0791812460476249;-0.6575773191777937;2.2706788361447066;-0.6777807052660807;0.05652372407910037;1.0021660617565078;0.6020599913279624;-1.744727494896694;0.7781512503836436;1.8976270912904414;;-0.7471469690201068;-0.16749108729376366;1.9752019622578525;;0.8450980400142568;-0.7508016426088872;;1.146128035678238;-0.431798275933005;1.8095597146352678;1.9704863488476503;0.6627578316815741;1.1020905255118367;1.3138672203691535;1.6074550232146685;0.8450980400142568;0.9542425094393249;0.3222192947339193;-1.6020599913279623;;-0.6989700043360187;0.8920946026904804;1.414973347970818;0.6334684555795865;-0.1549019599857432;-0.09691001300805639;0.47712125471966244;-0.46852108295774486;;;1.0374264979406236;-1.7212463990471711;-1.8239087409443189;-0.638272163982407;;;;;;;;;-3.0969100130080562;;;;;;;;;;;;-16.97774314880371;39.447317;28.8
Link;282840;1979;0-100;-43.55456;60.05958;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991, 1992;Activation Laboratories Ltd.,Risø National Laboratory,GEUS Rock Geochemical lab;1.8319976772358963;-0.2975694635544747;1.1894903136993675;;0.5717088318086876;-1.2218487496163564;0.09342168516223506;0.40483371661993806;0.534026106056135;0.5850092799024611;-0.7351821769904635;1.998669021448037;-0.10790539730951958;;-1.337242168318426;-0.18708664335714442;0.07918124604762482;2.4778444763387584;-0.4089353929735008;-1.275724130399211;-0.00877392430750515;-1.5528419686577808;0.7075701760979364;1.523095838252568;0.8692317197309762;0.261857385629898;0.6544172149137144;0.18752072083646307;0.9731278535996987;-0.585026652029182;2.295567099962479;-0.6575773191777937;0.04727486738417948;0.8926510338773003;0.9003671286564703;-1.5528419686577808;0.8633228601204559;1.8356905714924256;;-1.744727494896694;-0.5686362358410126;2.1636085634310516;;1.0530784434834197;-0.6914355864387612;;1.255272505103306;-0.6575773191777937;1.7781512503836436;2.1024337056813365;0.7075701760979364;1.1804126328383238;1.4065401804339552;1.7283537820212285;;0.7781512503836436;-0.26760624017703144;-1.8860566476931633;;-0.6989700043360187;0.6074550232146685;1.4471580313422192;0.7323937598229685;-0.045757490560675115;0.07918124604762482;0.36172783601759284;-0.5228787452803376;;;0.9637878273455552;-1.537602002101044;-2.0;-0.744727494896694;;;;;;;;;-3.3979400086720375;;;;;;-2.6989700043360187;;;;;;-14.333145141601562;39.447317;29.0
Link;282841;1979;0-100;-43.59684;60.06237;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991, 1992;Activation Laboratories Ltd.,Risø National Laboratory,GEUS Rock Geochemical lab;1.8196097327515852;-0.239577516576788;1.1740598077250255;;0.5526682161121932;;-0.06550154875643228;0.13987908640123647;0.4913616938342727;0.6034691597338387;-0.8326826652518239;1.9984162839708757;0.6989700043360189;;-1.1674910872937636;-0.1549019599857432;0.6283889300503115;2.2889196056617265;-0.1804560644581313;-1.0506099933550872;-0.25181197299379954;-1.3565473235138126;0.2787536009528289;1.4369573306694496;0.8129133566428556;0.22724378150306254;0.9295977160466513;0.18184358794477254;1.1139433523068367;-0.619788758288394;2.197280558125619;-0.25181197299379954;0.00475115559100102;1.167317334748176;1.0191162904470727;-1.8860566476931633;0.8419848045901139;1.866287339084195;;-1.6989700043360187;-0.3979400086720376;1.9312035254507525;;1.5854607295085006;-0.6595558851598816;;1.1760912590556813;-0.494850021680094;1.8481891169913987;2.363094654658963;0.7520484478194386;1.3424226808222062;1.863322860120456;2.153814864344529;;1.3222192947339193;-0.08092190762392612;-1.6989700043360187;;-0.5228787452803376;1.2922560713564761;1.9731278535996986;1.2041199826559248;0.07918124604762482;0.146128035678238;0.5440680443502757;-0.20760831050174613;;;0.9242792860618817;-1.1804560644581312;-1.7695510786217261;-0.638272163982407;;;;;;;;;-3.5228787452803374;;;;;;;;;;;;-18.430133819580078;39.447317;29.1
Link;282842;1979;0-100;-43.62589;60.03821;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991, 1992;Activation Laboratories Ltd.,Risø National Laboratory,GEUS Rock Geochemical lab;1.8342299028516773;0.01703333929878037;1.1679078100014801;;0.6919651027673603;-1.0457574905606752;0.11058971029924898;0.287801729930226;0.5224442335063199;0.5678494505731068;-0.8181564120552275;1.9980805257764211;-0.958607314841775;;-1.6382721639824072;-0.5528419686577808;0.0;2.3324384599156054;-0.585026652029182;-1.3010299956639813;-0.14266750356873156;-1.7958800173440752;0.6627578316815741;1.7246853882373594;0.7958800173440752;0.26481782300953643;0.9546283775072709;0.1673173347481761;0.8450980400142568;-0.638272163982407;2.41161970596323;-0.958607314841775;-0.001087095641214186;1.1812717715594616;1.3918169236132487;-1.853871964321762;1.0086001717619175;1.770483809431108;;;-0.6777807052660807;1.9815921172140813;;1.334453751150931;-0.4788619162959637;;1.474944335465388;-1.1739251972991736;1.8195439355418688;2.4154908521714686;0.7752462597402364;1.443262987458695;1.60422605308447;1.9084850188786497;0.7781512503836436;;0.07918124604762482;-1.8860566476931633;;-0.6989700043360187;0.7323937598229685;1.7558748556724915;1.0;-0.09691001300805639;0.2304489213782739;0.7708520116421442;-0.1366771398795441;;;1.0253058652647702;-1.6197887582883939;-2.221848749616356;-1.0861861476162833;;;;;;;;;-3.6989700043360187;;;;;;;;;;;;-4.773031711578369;39.447317;29.1
Link;282843;1979;0-100;-43.65535;60.05783;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991, 1992;Activation Laboratories Ltd.,Risø National Laboratory,GEUS Rock Geochemical lab;1.8360708089151418;-0.2596373105057561;1.1829849670035817;;0.534026106056135;;0.02530586526477026;0.3096301674258988;0.5301996982030822;0.6497241859295224;-0.7055337738384071;1.9962532951651741;-0.769551078621726;;;;;2.690196080028514;;;0.1673173347481761;;0.7781512503836436;1.7634279935629373;0.8750612633917001;0.3873898263387294;1.1139433523068367;0.4899584794248346;;;2.4265112613645754;;0.3463529744506387;1.3424226808222062;1.2304489213782739;;0.9030899869919435;2.155336037465062;;;;2.3550682063488506;;1.505149978319906;-0.37675070960209955;;1.462397997898956;;1.99563519459755;2.6148972160331345;0.8450980400142568;1.5185139398778875;1.792391689498254;2.0791812460476247;;;;;;;0.9867717342662449;1.6812412373755872;0.9242792860618817;-0.1549019599857432;0.11394335230683679;0.4623979978989561;-0.494850021680094;;;1.0413926851582251;;;;;;;;;;;;;;;;;;;;;;;;-9.869678497314453;39.447317;29.3
Link;282844;1979;0-100;-44.75054;60.60654;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991;Activation Laboratories Ltd.,Risø National Laboratory;;;;;;;;;;;;;;;;;1.4771212547196624;2.8512583487190755;;;0.3692158574101428;;1.5185139398778875;1.9444826721501687;1.4471580313422192;0.7201593034059569;1.2041199826559248;0.24303804868629444;;;2.9836262871245345;;0.3424226808222063;1.1760912590556813;1.3424226808222062;;0.9542425094393249;2.0588054866759067;;-0.045757490560675115;;2.4471580313422194;;1.0791812460476249;-0.3187587626244128;;1.5185139398778875;;1.968482948553935;2.4638929889859074;1.255272505103306;1.505149978319906;1.6720978579357175;1.9444826721501687;;1.8129133566428555;0.9030899869919435;;;;0.9319661147281727;1.5185139398778875;0.8195439355418687;0.146128035678238;0.17609125905568124;0.6127838567197355;-0.1938200260161128;;;1.146128035678238;;;;;;;;;;;;;;;;;;;;;;;;-11.655782699584961;50.9406;33.4
Link;282845;1979;0-100;-44.77676;60.58213;;Digitalized;Supervised by: Armour-Brown A.;1991;Risø National Laboratory;;;;;;;;;;;;;;;;;;;;;0.22271647114758325;;;2.0718820073061255;1.6127838567197355;0.6253124509616739;;0.32014628611105395;;;2.7589118923979736;;;1.255272505103306;1.7853298350107671;;1.2304489213782739;2.1958996524092336;;;;2.2355284469075487;;;-0.3467874862246563;;0.6020599913279624;;2.0293837776852097;2.571708831808688;;1.505149978319906;;;;;;;;;1.1760912590556813;;;;;;;;;1.0413926851582251;;;;;;;;;;;;;;;;;;;;;;;;0.9542245268821716;50.9406;33.2
Link;282846;1979;0-100;-44.75361;60.55432;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991, 1992;Activation Laboratories Ltd.,Risø National Laboratory,GEUS Rock Geochemical lab;1.8113068400813361;-0.09854167860388763;1.1287222843384268;;0.9434945159061026;-0.9208187539523752;0.27184160653649897;0.6283889300503115;0.436162647040756;0.40466270087372225;-0.8477116556169435;2.000425400180206;-0.1804560644581313;;;;0.47712125471966244;2.724275869600789;;;0.4720246977002814;;1.0791812460476249;1.919078092376074;1.3979400086720377;0.6946051989335688;1.1760912590556813;0.3654879848908996;;;2.847572659142112;;0.22010808804005508;1.2041199826559248;1.505149978319906;;1.2041199826559248;1.9395192526186185;;0.17609125905568124;;2.550839605065785;;0.9542425094393249;-0.3467874862246563;;1.8750612633917;;1.8721562727482928;2.617000341120899;1.1139433523068367;1.505149978319906;1.591064607026499;1.8692317197309762;1.8864907251724818;0.6989700043360189;0.6989700043360189;;;;1.0232524596337116;1.3979400086720377;0.6334684555795865;0.0;0.146128035678238;0.5563025007672873;-0.28399665636520083;;;1.2304489213782739;;;;;;;;;;;;;;;;;;;;;;;;16.580888748168945;50.9406;32.9
Link;282847;1979;0-100;-44.75525;60.55209;;Digitalized;Supervised by: Armour-Brown A.;1991;Risø National Laboratory;;;;;;;;;;;;;;;;;;;;;0.27184160653649897;;;;0.9030899869919435;0.5717088318086876;;0.4424797690644486;;;2.667452952889954;;;1.146128035678238;1.4313637641589874;;0.9542425094393249;2.130333768495006;;;;2.5010592622177517;;;-0.44369749923271273;;;;1.6532125137753437;2.5774917998372255;;1.505149978319906;;;;;;;;;1.0413926851582251;;;;;;;;;1.146128035678238;;;;;;;;;;;;;;;;;;;;;;;;16.580888748168945;50.9406;32.9
Link;282848;1979;0-100;-44.80153;60.55919;;Digitalized;Supervised by: Armour-Brown A.;1991;Risø National Laboratory;;;;;;;;;;;;;;;;;;;;;0.40483371661993806;;;1.4471580313422192;1.5185139398778875;0.6739419986340878;;0.2648178230095365;;;2.824125833916549;;;1.1760912590556813;1.7323937598229686;;0.9030899869919435;1.9590413923210936;;;;2.383815365980431;;;-0.28399665636520083;;;;1.863322860120456;2.510545010206612;;1.5563025007672873;;;;;;;;;0.9822712330395684;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;12.647218704223633;50.9406;32.9
Link;282849;1979;0-100;-44.83623;60.53274;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991, 1992;Activation Laboratories Ltd.,Risø National Laboratory,GEUS Rock Geochemical lab;1.8573324964312685;-0.393618634889395;1.0948203803547998;;0.6473829701146199;-1.154901959985743;-0.045757490560675115;0.3010299956639812;0.4099331233312945;0.5496162395190853;-1.0132282657337552;1.9966692504315078;-0.11350927482751812;;;;0.6020599913279624;2.785329835010767;;;0.17026171539495738;;0.6989700043360189;1.921686475483602;1.0791812460476249;0.43055876952275757;1.0;0.48000694295715063;;;2.586587304671755;0.8450980400142568;0.1903316981702915;1.2041199826559248;1.3222192947339193;;0.7781512503836436;1.9590413923210936;;0.2041199826559248;;2.427323786357247;;0.9242792860618817;-0.494850021680094;;1.724275869600789;;1.8228216453031045;2.4885507165004443;0.7323937598229685;1.414973347970818;1.5563025007672873;1.8325089127062364;;0.6989700043360189;0.6989700043360189;;;;1.0881360887005513;1.380211241711606;0.5797835966168101;-0.09691001300805639;-0.1549019599857432;0.43136376415898736;-0.494850021680094;;;1.0791812460476249;;;;;;;;;;;;;;;;;;;;;;;;27.526803970336914;50.9406;32.7
Link;282850;1979;0-100;-48.21774;60.80482;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991;Activation Laboratories Ltd.,Risø National Laboratory;;;;;;;;;;;;;;;;;;2.7781512503836434;;;0.2041199826559248;;1.2787536009528289;2.330413773349191;2.1789769472931693;1.2600713879850747;2.6020599913279625;0.3074960379132129;;;3.5033820634737327;1.2304489213782739;0.32014628611105395;2.513217600067939;2.1583624920952498;;2.03342375548695;2.509202522331103;;;;2.2430380486862944;1.0;1.9444826721501687;0.14921911265537988;;2.399673721481038;1.4771212547196624;2.5289167002776547;3.971275848738105;1.2041199826559248;2.82020145948564;2.8512583487190755;3.113943352306837;;;;;;;1.2430380486862944;2.716003343634799;1.8976270912904414;1.0791812460476249;1.0791812460476249;1.7781512503836436;0.7160033436347992;;;1.8920946026904804;;;;;;;;;;;;;;;;;;;;;;;;-26.445772171020508;50.732717;29.0
Link;282851;1979;0-100;-48.20428;60.81838;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991;Activation Laboratories Ltd.,Risø National Laboratory;;;;;;;;;;;;;;;;;;2.278753600952829;;;0.16136800223497488;;0.7781512503836436;1.4313637641589874;1.8388490907372552;0.8162412999917831;1.954242509439325;0.3222192947339193;;;3.079543007402906;;0.3424226808222063;1.1139433523068367;1.6901960800285136;;0.0;2.0644579892269186;;;;2.621176281775035;0.6989700043360189;1.6532125137753437;-0.07058107428570728;;1.99563519459755;;2.3473300153169503;2.3909351071033793;1.0413926851582251;1.414973347970818;2.7403626894942437;2.9395192526186187;0.6989700043360189;1.3979400086720377;0.6020599913279624;;;;1.0969100130080565;2.591064607026499;1.8195439355418688;0.6989700043360189;0.9867717342662449;1.591064607026499;0.6232492903979004;;;1.568201724066995;;;;;;;;;;;;;;;;;;;;;;;;47.6762580871582;50.732717;29.0
Link;282852;1979;0-100;-48.20688;60.81542;;Digitalized;Supervised by: Armour-Brown A.;1991;Risø National Laboratory;;;;;;;;;;;;;;;;;;;;;0.24303804868629444;;;2.3404441148401185;2.0569048513364727;1.2671717284030137;;0.2528530309798932;;;3.348888723071438;;;2.0718820073061255;1.7708520116421442;;1.8573324964312685;2.2174839442139063;;;;2.123851640967086;;;0.07918124604762482;;2.399673721481038;;2.481442628502305;3.546542663478131;;2.399673721481038;;;;;;;;;1.146128035678238;;;;;;;;;1.806179973983887;;;;;;;;;;;;;;;;;;;;;;;;31.227556228637695;50.732717;29.0
Link;282853;1979;0-100;-48.22165;60.8234;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991;Activation Laboratories Ltd.,Risø National Laboratory;;;;;;;;;;;;;;;;;;2.9242792860618816;;;0.19865708695442263;;1.0791812460476249;2.4668676203541096;1.8325089127062364;1.1589652603834102;2.1760912590556813;0.32014628611105395;;;3.4276483711869328;;0.41161970596323016;2.100370545117563;1.806179973983887;;1.7993405494535817;2.3096301674258988;;;;2.2174839442139063;0.7781512503836436;1.806179973983887;-0.045757490560675115;;2.3364597338485296;1.462397997898956;2.5308397786165204;3.516667559099043;1.1139433523068367;2.622214022966295;2.8920946026904804;3.255272505103306;;1.3010299956639813;;;;;1.0606978403536116;2.6989700043360187;1.9030899869919435;0.7708520116421442;1.0413926851582251;1.6434526764861874;0.6720978579357175;;;1.7558748556724915;;;;;;;;;;;;;;;;;;;;;;;;55.16559600830078;50.732717;29.2
Link;282854;1979;0-100;-48.20074;60.8268;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991;Activation Laboratories Ltd.,Risø National Laboratory;;;;;;;;;;;;;;;;;;2.3979400086720375;;;0.18752072083646307;;;2.5563025007672873;2.037426497940624;1.1740598077250255;2.5185139398778875;0.3283796034387377;;;3.3794868137172736;;0.39269695325966575;2.3010299956639813;1.6901960800285136;;1.8864907251724818;2.3242824552976926;;;;2.1583624920952498;0.7781512503836436;1.863322860120456;0.06818586174616162;;2.3344537511509307;;2.53655844257153;3.859738566197147;1.0;2.6981005456233897;2.8195439355418688;3.146128035678238;1.255272505103306;1.4471580313422192;;;;;1.2430380486862944;2.6989700043360187;1.8750612633917;0.9956351945975499;1.0413926851582251;1.6901960800285136;0.724275869600789;;;1.7853298350107671;;;;;;;;;;;;;;;;;;;;;;;;90.22257232666016;50.732717;29.0
Link;282855;1979;0-100;-48.15976;60.83112;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991, 1992;Activation Laboratories Ltd.,Risø National Laboratory,GEUS Rock Geochemical lab;1.6766021695820184;0.48187241031066347;1.1024337056813363;;1.1020905255118367;-0.721246399047171;0.40483371661993806;0.6148972160331346;0.4608978427565479;0.33465476688324136;-0.040481623027001735;1.9966648740290922;1.024895960107485;;;;;2.7075701760979363;;;0.4727564493172124;;1.3424226808222062;1.8750612633917;1.6127838567197355;0.8998205024270962;1.7558748556724915;0.28555730900777376;;;3.0827853703164503;;0.27184160653649897;2.0293837776852097;1.6334684555795864;;1.5314789170422551;1.7323937598229686;;;;2.5165353738957994;0.6020599913279624;1.2304489213782739;0.22271647114758325;;2.403120521175818;;2.380211241711606;3.2174839442139063;1.146128035678238;2.2576785748691846;2.3010299956639813;2.5185139398778875;;1.792391689498254;;;;;0.829303772831025;2.146128035678238;1.3617278360175928;0.4471580313422192;0.5910646070264992;1.146128035678238;0.07918124604762482;;;1.4471580313422192;;;;;;;;;;;;;;;;;;;;;;;;-46.93181228637695;50.732717;29.2
Link;282856;1979;0-100;-48.16154;60.8386;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991;Activation Laboratories Ltd.,Risø National Laboratory;;;;;;;;;;;;;;;;;;2.6020599913279625;;;0.1553360374650618;;0.8450980400142568;1.5797835966168101;;0.6789733759197651;1.255272505103306;0.021189299069938092;;;2.7075701760979363;;0.1643528557844371;1.6901960800285136;;;1.2041199826559248;2.0453229787866576;;;;2.292256071356476;;1.1760912590556813;-0.21467016498923297;;1.591064607026499;;1.8692317197309762;2.61066016308988;0.919078092376074;2.0211892990699383;2.255272505103306;2.322219294733919;;1.954242509439325;;;;;1.1139433523068367;2.041392685158225;1.2304489213782739;0.2304489213782739;0.43136376415898736;0.9395192526186185;-0.17392519729917355;;;1.146128035678238;;;;;;;;;;;;;;;;;;;;;;;;4.56020450592041;50.732717;29.4
Link;282857;1979;0-100;-48.14718;60.84667;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991, 1992;Activation Laboratories Ltd.,Risø National Laboratory,GEUS Rock Geochemical lab;1.5789828427027905;0.39093510710337914;1.0461047872460387;;1.1986570869544226;-0.6989700043360187;0.5198279937757188;0.6884198220027106;0.29885307640970665;0.1482940974347457;0.1516762308470477;1.996883640143885;1.2734642726213463;;;;;2.785329835010767;;;0.541579243946581;;1.3979400086720377;2.1583624920952498;1.5250448070368452;1.0685568950723632;1.0413926851582251;-0.1804560644581313;;;3.137354111370733;1.0;0.11058971029924898;1.4471580313422192;1.146128035678238;;1.380211241711606;1.9344984512435677;;;;2.351216345339342;;1.0413926851582251;0.13987908640123647;;2.329397879361043;;2.323252100171687;2.509202522331103;1.2787536009528289;2.2528530309798933;2.041392685158225;2.146128035678238;;2.0;0.7781512503836436;;;;1.1613680022349748;1.99563519459755;1.255272505103306;0.5314789170422551;0.4471580313422192;1.1139433523068367;0.11394335230683679;;;1.255272505103306;;;;;;;;;;;;;;;;;;;;;;;;47.06707763671875;50.732717;29.6
Link;282858;1979;0-100;-48.12379;60.84063;;Digitalized;Supervised by: Armour-Brown A.;1991, 1991;Activation Laboratories Ltd.,Risø National Laboratory;;;;;;;;;;;;;;;;;0.9542425094393249;2.785329835010767;;;0.3891660843645325;;1.3010299956639813;1.8948696567452525;2.0453229787866576;0.9758911364017928;1.5314789170422551;0.17897694729316943;;;3.0265332645232967;0.9542425094393249;0.37657695705651195;1.7403626894942439;1.6989700043360187;;1.6127838567197355;2.0293837776852097;;;;2.41161970596323;;1.2041199826559248;0.03342375548694973;;2.3891660843645326;;2.0737183503461227;2.8208579894397;1.1760912590556813;1.9493900066449128;2.146128035678238;2.380211241711606;;1.9731278535996986;;;;;0.6127838567197355;2.0791812460476247;1.2041199826559248;0.3010299956639812;0.5440680443502757;1.0413926851582251;0.07918124604762482;;;1.505149978319906;;;;;;;;;;;;;;;;;;;;;;;;-25.83036994934082;50.732717;29.6
